31.3068,24.9084,20.0921,16.453,13.6527,11.4596,9.7628,8.3913,7.2739,6.3834,5.6397,5.0202,4.5106,4.0875,3.7098,3.3802,3.106,2.8614,2.654,2.4704,2.3142,2.2134,2.1434,2.1055,2.0687,2.0233,1.9225,1.7904,1.6614,1.5273,1.3816,1.2539,1.1281,1.0075,0.9187,0.8585,0.8157,0.8124,0.8454,0.8962,0.9541,0.989,1.0077,1.0096,0.9862,0.9595,0.92,0.8823,0.8452,0.8046
107.2834,82.2688,62.406,46.7155,34.3982,24.7609,17.3165,11.6709,7.3494,3.9478,1.324,-0.7315,-2.2522,-3.2749,-3.911,-4.2258,-4.3329,-4.3724,-4.407,-4.4004,-4.3525,-4.2122,-4.0091,-3.6805,-3.1957,-2.6008,-2.0132,-1.4858,-1.1487,-0.8199,-0.4879,0.0799,0.7625,1.4452,2.189,2.9784,3.7028,4.3058,4.7555,5.1692,5.4804,5.7537,5.9638,6.1381,6.2094,6.201,6.0466,5.6972,5.2442,4.7457
107.5239,83.107,63.9351,48.8573,36.9129,27.3401,19.5754,13.2852,8.3315,4.3772,1.3016,-1.0146,-2.7263,-3.894,-4.5735,-4.971,-5.2771,-5.4646,-5.6081,-5.6337,-5.4925,-5.2281,-4.8512,-4.4322,-4.0765,-3.8194,-3.6026,-3.4083,-3.1714,-2.9104,-2.5539,-2.0638,-1.4809,-0.918,-0.4245,-0.1277,0.1564,0.4411,0.9603,1.5939,2.2282,2.9245,3.6677,4.3478,4.9084,5.3175,5.6929,5.9678,6.207,6.385
33.9602,27.6847,23.2095,20.0396,17.789,16.1828,15.0169,14.1551,13.4925,12.9631,12.5325,12.1828,11.8676,11.5519,11.2173,10.8649,10.5022,10.1316,9.769,9.3978,9.0252,8.6599,8.3118,7.9518,7.5697,7.1238,6.6745,6.2014,5.766,5.3619,4.9999,4.6512,4.3245,4.0293,3.788,3.5868,3.4237,3.3251,3.278,3.2647,3.2846,3.3129,3.305,3.2672,3.1929,3.1193,3.0762,2.9896,2.8831,2.725
31.2662,25.7359,21.8844,19.2024,17.3187,15.9523,14.9751,14.2431,13.6254,13.0258,12.4968,11.948,11.3217,10.671,9.9401,9.1974,8.4857,7.8529,7.2372,6.6498,6.1263,5.6465,5.2278,4.8386,4.4876,4.2305,4.0571,3.9621,3.8789,3.7872,3.6277,3.4273,3.2625,3.1742,3.1218,3.101,3.0791,3.0514,3.0223,3.0046,2.9785,2.9561,2.9298,2.8884,2.831,2.734,2.6226,2.4964,2.3547,2.2166
18.5932,15.1066,12.5972,10.8007,9.5071,8.5645,7.8674,7.3269,6.8952,6.5307,6.2039,5.892,5.5959,5.3115,5.0292,4.7597,4.5197,4.2965,4.0721,3.845,3.5773,3.3049,3.0326,2.7487,2.4687,2.1893,1.9509,1.749,1.5604,1.3574,1.1511,0.9321,0.7405,0.5781,0.4514,0.3563,0.3048,0.2869,0.2843,0.2903,0.2868,0.2727,0.2405,0.1917,0.1323,0.0887,0.0624,0.0534,0.0522,0.0568
29.8644,24.3282,20.3327,17.4924,15.4957,14.118,13.1658,12.4757,11.9689,11.5833,11.2632,10.9844,10.7379,10.4854,10.2153,9.9031,9.5634,9.2242,8.8937,8.5708,8.2544,7.9648,7.7059,7.4489,7.1905,6.918,6.6232,6.2878,5.9723,5.666,5.3314,4.9357,4.5737,4.1825,3.7203,3.2494,2.7176,2.1942,1.7202,1.3409,0.9913,0.6788,0.4358,0.2389,0.1024,-0.0075,-0.0843,-0.074,0.0118,0.1667
10.8576,8.5034,6.6956,5.3177,4.2615,3.4524,2.8323,2.3594,1.9986,1.7243,1.5131,1.3469,1.2189,1.1056,1.0052,0.9062,0.8117,0.7192,0.6253,0.5407,0.4585,0.383,0.315,0.2535,0.1879,0.1271,0.0715,0.0245,-0.008,-0.0303,-0.0481,-0.0561,-0.0545,-0.0488,-0.0407,-0.0335,-0.0335,-0.0447,-0.0586,-0.0711,-0.0852,-0.1047,-0.1226,-0.1396,-0.1609,-0.1792,-0.1954,-0.2011,-0.1864,-0.1579
4.4498,3.6112,3.0074,2.57,2.2488,2.0092,1.8304,1.6927,1.5857,1.4949,1.4163,1.3406,1.2646,1.1915,1.1217,1.0564,0.9919,0.9286,0.871,0.8139,0.7558,0.7014,0.6519,0.6129,0.5782,0.5492,0.5222,0.5051,0.4948,0.4896,0.4864,0.4884,0.4957,0.5053,0.5168,0.5288,0.5331,0.5297,0.5228,0.5096,0.4942,0.476,0.4622,0.4481,0.4311,0.4156,0.3975,0.3786,0.3678,0.3627
5.6094,4.4378,3.5588,2.8952,2.3878,1.9993,1.7007,1.4749,1.3043,1.1704,1.0653,0.9661,0.8759,0.8001,0.7308,0.6686,0.6137,0.5644,0.5205,0.487,0.4601,0.4306,0.3957,0.3612,0.3276,0.2941,0.2601,0.2274,0.1964,0.1729,0.1506,0.1303,0.1116,0.0955,0.0823,0.0743,0.0735,0.0736,0.0731,0.0732,0.0711,0.0697,0.0693,0.0699,0.0777,0.0884,0.1006,0.1152,0.1379,0.1661
